33.233104,-117.340769,88
33.234,-117.340502,89
33.236638,-117.339946,90
33.236935,-117.339828,91
33.237761,-117.339388,92
33.23832,-117.338909,93
33.238724,-117.338469,94
33.239092,-117.33788,95
33.239345,-117.337339,96
33.239537,-117.33668,97
33.239646,-117.336051,98
33.239784,-117.323129,99
33.239805,-117.322948,100
33.239883,-117.322698,101
33.239891,-117.32242,102
33.239801,-117.322045,103
33.239798,-117.320809,104
33.239758,-117.320555,105
33.239762,-117.319857,106
33.239807,-117.319651,107
33.239901,-117.309643,108
33.239981,-117.308542,109
33.2402,-117.307326,110
33.240436,-117.306491,111
33.240709,-117.305742,112
33.241068,-117.304972,113
33.241516,-117.304198,114
33.24211,-117.303361,115
33.242784,-117.302609,116
33.243404,-117.302025,117
33.244067,-117.301538,118
33.244559,-117.301246,119
33.24725,-117.299611,120
33.249216,-117.298053,121
33.249884,-117.297791,122
33.250098,-117.297658,123
33.250114,-117.297549,124
33.249999,-117.297222,125
33.249955,-117.297168,126
33.24998,-117.297468,127
33.250691,-117.299669,128
33.250857,-117.29999,129
33.250989,-117.300019,130
33.253131,-117.299599,131
33.253298,-117.299509,132
33.254632,-117.299254,133
33.254694,-117.299183,134
33.254553,-117.297691,135
33.254526,-117.296845,136
33.254656,-117.296009,137
33.254896,-117.29541,138
33.255514,-117.294149,139
33.255776,-117.293355,140
33.255973,-117.292362,141
33.256038,-117.291458,142
33.256031,-117.290713,143
33.255925,-117.289848,144
33.255751,-117.289039,145
33.255229,-117.287299,146
33.255157,-117.286864,147
33.255174,-117.286489,148
33.255252,-117.286159,149
33.258302,-117.277161,150
33.259044,-117.273562,151
33.259185,-117.27276,152
33.259287,-117.27186,153
33.259326,-117.270941,154
33.259284,-117.270165,155
33.259153,-117.268847,156
33.259165,-117.268204,157
33.259249,-117.26769,158
33.259397,-117.267148,159
33.259745,-117.266189,160
33.259892,-117.265645,161
33.259989,-117.265092,162
33.260047,-117.264203,163
33.260141,-117.264055,164
33.260381,-117.263988,165
33.261156,-117.263728,166
33.262101,-117.263575,167
33.262582,-117.263475,168
33.263075,-117.263249,169
33.264523,-117.262686,170
33.264836,-117.262521,171
33.265267,-117.262245,172
33.265462,-117.262156,173
33.265639,-117.262136,174
33.266831,-117.262316,175
33.267035,-117.262389,176
33.267511,-117.262665,177
33.267904,-117.262806,178
33.268177,-117.262824,179
33.268599,-117.262813,180
33.268835,-117.262877,181
33.269079,-117.263025,182
33.269362,-117.263237,183
33.269866,-117.263489,184
33.270229,-117.2637,185
33.270887,-117.264163,186
33.271204,-117.264375,187
33.27152,-117.264476,188
33.272042,-117.264561,189
33.272296,-117.264647,190
33.272561,-117.264797,191
33.272768,-117.265013,192
33.273478,-117.266013,193
33.273621,-117.266137,194
33.273985,-117.266219,195
33.27465,-117.266337,196
33.274906,-117.266451,197
33.275056,-117.266585,198
33.275216,-117.2668,199
33.275295,-117.266979,200
33.275387,-117.267585,201
33.275474,-117.267829,202
33.275674,-117.268139,203
33.27617,-117.268722,204
33.276625,-117.269289,205
33.277329,-117.270131,206
33.277697,-117.270563,207
33.277832,-117.270658,208
33.278031,-117.270702,209
33.279662,-117.270684,210
33.280202,-117.270705,211
33.282583,-117.270708,212
33.284096,-117.270717,213
33.285194,-117.27071,214
33.28574,-117.270721,215
33.286325,-117.270708,216
33.286568,-117.270693,217
33.286667,-117.270675,218
33.286786,-117.270631,219
33.288249,-117.269879,220
33.288435,-117.269752,221
33.288594,-117.269591,222
33.288711,-117.269413,223
33.288795,-117.269246,224
33.288996,-117.268793,225
33.289098,-117.268646,226
33.290056,-117.267864,227
33.290235,-117.267662,228
33.290407,-117.267426,229
33.291692,-117.266232,230
33.292387,-117.265565,231
33.292871,-117.26522,232
33.293112,-117.265132,233
33.293283,-117.26516,234
33.293498,-117.265257,235
33.293739,-117.265421,236
33.294208,-117.265747,237
33.294426,-117.265858,238
33.294637,-117.265872,239
33.294831,-117.265807,240
33.295788,-117.265368,241
33.295976,-117.265362,242
33.296106,-117.265441,243
33.296203,-117.265555,244
33.296445,-117.26593,245
33.297011,-117.266592,246
33.297136,-117.266682,247
33.297844,-117.267066,248
33.298505,-117.267453,249
33.299637,-117.267932,250
33.300075,-117.268149,251
33.300328,-117.268181,252
33.300559,-117.268132,253
33.300779,-117.268028,254
33.300982,-117.267867,255
33.3012,-117.267667,256
33.301439,-117.267272,257
33.301559,-117.266899,258
33.301658,-117.266254,259
33.302132,-117.262875,260
33.30223,-117.262608,261
33.302369,-117.262453,262
33.302501,-117.262385,263
33.302611,-117.262382,264
33.30269,-117.262385,265
33.302715,-117.262313,266
33.302706,-117.262251,267
33.30209,-117.261492,268
33.301887,-117.2611,269
33.3018,-117.260706,270
33.301788,-117.260301,271
33.301929,-117.259265,272
33.302067,-117.258218,273
33.30206,-117.257722,274
33.301977,-117.25722,275
33.301736,-117.256179,276
33.301663,-117.255621,277
33.301638,-117.25528,278
33.301582,-117.254259,279
33.301577,-117.253821,280
33.301711,-117.25287,281
33.301773,-117.252309,282
33.301877,-117.251625,283
33.301888,-117.251415,284
33.301839,-117.251183,285
33.301706,-117.250903,286
33.301382,-117.250398,287
33.301277,-117.25019,288
33.301235,-117.249938,289
33.301244,-117.249676,290
33.301369,-117.248833,291
33.301468,-117.248325,292
33.301462,-117.248119,293
33.301415,-117.247842,294
33.301229,-117.247469,295
33.30115,-117.247178,296
33.301178,-117.246921,297
33.30128,-117.246671,298
33.301434,-117.246389,299
33.301595,-117.246222,300
33.301791,-117.246158,301
33.30201,-117.246213,302
33.302173,-117.246341,303
33.302344,-117.2466,304
33.302501,-117.246867,305
33.30263,-117.247007,306
33.302883,-117.247151,307
33.303171,-117.247211,308
33.303387,-117.24719,309
33.303627,-117.247118,310
33.303744,-117.247001,311
33.303882,-117.246804,312
33.304,-117.246519,313
33.304141,-117.246224,314
33.304336,-117.246052,315
33.304507,-117.246002,316
33.304628,-117.245894,317
33.304948,-117.24561,318
33.305178,-117.24552,319
33.30542,-117.24552,320
33.305955,-117.245649,321
33.30615,-117.245574,322
33.306239,-117.245456,323
33.30629,-117.245276,324
33.306245,-117.245191,325
33.305077,-117.245019,326
33.304702,-117.244897,327
33.304361,-117.244691,328
33.304037,-117.244329,329
33.30353,-117.243422,330
33.303272,-117.243012,331
33.30307,-117.242774,332
33.302716,-117.242568,333
33.302327,-117.242481,334
33.30162,-117.242483,335
33.301232,-117.242435,336
33.300356,-117.242181,337
33.300121,-117.242157,338
33.298674,-117.242378,339
33.298126,-117.242548,340
33.29735,-117.242861,341
33.297096,-117.242922,342
33.296677,-117.24294,343
33.296054,-117.242763,344
33.295641,-117.242736,345
33.295356,-117.242786,346
33.295067,-117.242851,347
33.294934,-117.242995,348
33.294812,-117.243146,349
33.294635,-117.243174,350
33.294292,-117.243005,351
33.294037,-117.242979,352
33.293885,-117.243082,353
33.293781,-117.243165,354
33.293669,-117.243215,355
33.293589,-117.243132,356
33.293168,-117.241547,357
33.293119,-117.241202,358
33.293177,-117.240803,359
33.293132,-117.240512,360
33.29296,-117.240078,361
33.292815,-117.239494,362
33.292687,-117.2391,363
33.29252,-117.238735,364
33.292544,-117.237971,365
33.292798,-117.23719,366
33.293209,-117.236551,367
33.293428,-117.235732,368
33.293318,-117.235343,369
33.293024,-117.235187,370
33.292446,-117.235097,371
33.291791,-117.234878,372
33.291161,-117.234385,373
33.290544,-117.234082,374
33.290315,-117.233828,375
33.290201,-117.233542,376
33.289596,-117.230843,377
33.289385,-117.227845,378
33.288878,-117.225865,379
33.288663,-117.224964,380
33.287884,-117.222681,381
33.287528,-117.221424,382
33.287551,-117.221024,383
33.28772,-117.220735,384
33.28806,-117.220504,385
33.288405,-117.220168,386
33.288661,-117.219769,387
33.289107,-117.218516,388
33.289613,-117.217396,389
33.290119,-117.216482,390
33.290259,-117.215856,391
33.290364,-117.215112,392
33.290334,-117.214417,393
33.290219,-117.213868,394
33.28995,-117.213225,395
33.288601,-117.211119,396
33.288217,-117.210677,397
33.28743,-117.209958,398
33.286628,-117.209223,399
33.286274,-117.208812,400
33.284827,-117.206281,401
33.284212,-117.205078,402
33.283982,-117.204559,403
33.283129,-117.202091,404
33.282762,-117.200276,405
33.282432,-117.198524,406
33.282377,-117.197492,407
33.282369,-117.19643,408
33.28236,-117.195857,409
33.282272,-117.195674,410
33.282068,-117.195485,411
33.281874,-117.195266,412
33.28174,-117.194968,413
33.28168,-117.19444,414
33.281726,-117.19332,415
33.281943,-117.192416,416
33.281921,-117.191423,417
33.281879,-117.18966,418
33.281875,-117.188796,419
33.281866,-117.187811,420
33.281718,-117.187282,421
33.281465,-117.186906,422
33.281064,-117.18657,423
33.280378,-117.186406,424
33.279729,-117.1865,425
33.279096,-117.18683,426
33.278466,-117.187317,427
33.278031,-117.187575,428
33.277635,-117.187668,429
33.277202,-117.187578,430
33.276803,-117.187313,431
33.276551,-117.186992,432
33.276047,-117.185972,433
33.275303,-117.185069,434
33.274946,-117.184807,435
33.27452,-117.184522,436
33.274168,-117.184124,437
33.272837,-117.181893,438
33.27269,-117.181512,439
33.272673,-117.181091,440
33.272688,-117.180413,441
33.272403,-117.17871,442
33.272131,-117.17746,443
33.271894,-117.175518,444
33.271703,-117.17511,445
33.271285,-117.174697,446
33.271072,-117.174293,447
33.27076,-117.173172,448
33.270442,-117.172627,449
33.269851,-117.171857,450
33.269156,-117.171371,451
33.2689,-117.171118,452
33.268624,-117.170655,453
33.268478,-117.17027,454
33.268165,-117.169896,455
33.267663,-117.169685,456
33.267415,-117.169448,457
33.267174,-117.168967,458
33.26693,-117.16814,459
33.266891,-117.167696,460
33.267157,-117.165582,461
33.267133,-117.165021,462
33.267029,-117.164405,463
33.266725,-117.163777,464
33.266383,-117.16261,465
33.266348,-117.162265,466
33.266482,-117.161067,467
33.266611,-117.16025,468
33.266639,-117.159491,469
33.266568,-117.157157,470
33.26647,-117.157012,471
33.26455,-117.156895,472
33.263466,-117.156739,473
33.262839,-117.156592,474
33.258772,-117.15515,475
33.257628,-117.154813,476
33.254929,-117.154255,477
33.254371,-117.154169,478
33.252965,-117.153947,479
33.252513,-117.15387,480
33.250548,-117.153432,481
33.250455,-117.153216,482
33.250907,-117.150879,483
33.250961,-117.150109,484
33.250893,-117.149192,485
33.25071,-117.148384,486
33.25031,-117.147553,487
33.24973,-117.146479,488
33.249557,-117.14598,489
33.249485,-117.14552,490
33.249524,-117.145112,491
33.249671,-117.144188,492
33.249906,-117.141999,493
33.24992,-117.141409,494
33.249843,-117.140768,495
33.249571,-117.139454,496
33.249503,-117.138895,497
33.24952,-117.138288,498
33.249657,-117.137523,499
33.250027,-117.136117,500
33.250296,-117.135522,501
33.250787,-117.13484,502
33.251159,-117.134393,503
33.251381,-117.133909,504
33.251578,-117.133229,505
33.25166,-117.132658,506
33.251585,-117.131799,507
33.251427,-117.130276,508
33.251397,-117.128905,509
33.251468,-117.127296,510
33.251566,-117.126124,511
33.251568,-117.125109,512
33.251476,-117.123943,513
33.251418,-117.122778,514
33.251433,-117.121735,515
33.251401,-117.120412,516
33.251305,-117.119023,517
33.251315,-117.118554,518
33.251399,-117.118081,519
33.251588,-117.117588,520
33.251937,-117.117086,521
33.252466,-117.116547,522
33.252694,-117.116215,523
33.252927,-117.115758,524
33.253535,-117.113973,525
33.253754,-117.113396,526
33.25396,-117.113032,527
33.25421,-117.112769,528
33.254557,-117.112544,529
33.255791,-117.111916,530
33.25602,-117.11171,531
33.25615,-117.111434,532
33.256163,-117.111109,533
33.2561,-117.11083,534
33.255969,-117.110618,535
33.255717,-117.110452,536
33.255486,-117.110412,537
33.254712,-117.110594,538
33.254395,-117.110584,539
33.253503,-117.110355,540
33.253139,-117.110141,541
33.252804,-117.109804,542
33.25257,-117.109424,543
33.252061,-117.108426,544
33.251949,-117.108021,545
33.251911,-117.107575,546
33.252011,-117.105583,547
33.252086,-117.105031,548
33.252757,-117.10247,549
33.252854,-117.101775,550
33.252852,-117.101071,551
33.252746,-117.100299,552
33.252528,-117.099189,553
33.252508,-117.098614,554
33.25254,-117.098218,555
33.253099,-117.095678,556
33.253396,-117.094688,557
33.254045,-117.092653,558
33.25429,-117.09218,559
33.254548,-117.091788,560
33.25549,-117.090686,561
33.255761,-117.090288,562
33.255965,-117.089908,563
33.256182,-117.089115,564
33.256229,-117.087961,565
33.256254,-117.085545,566
33.25625,-117.082636,567
33.256249,-117.080341,568
33.256248,-117.078257,569
33.256302,-117.077803,570
33.256488,-117.07727,571
33.256731,-117.076879,572
33.257001,-117.076469,573
33.257163,-117.075985,574
33.257245,-117.075507,575
33.257171,-117.074927,576
33.257018,-117.074465,577
33.2556,-117.072238,578
33.255401,-117.071776,579
33.255284,-117.07127,580
33.255256,-117.070758,581
33.255335,-117.070243,582
33.255873,-117.068969,583
33.255964,-117.068499,584
33.25596,-117.068108,585
33.255866,-117.067668,586
33.255675,-117.067243,587
33.254914,-117.06602,588
33.254623,-117.065676,589
33.254148,-117.065312,590
33.253441,-117.064842,591
33.253055,-117.064518,592
33.252741,-117.064152,593
33.252441,-117.063614,594
33.2521,-117.062628,595
33.251807,-117.06198,596
33.251507,-117.06154,597
33.251259,-117.061271,598
33.250196,-117.060361,599
33.249865,-117.059933,600
33.249633,-117.059521,601
33.249479,-117.059025,602
33.249323,-117.058073,603
33.249153,-117.057535,604
33.248114,-117.055744,605
33.247698,-117.055108,606
33.247508,-117.054817,607
33.247157,-117.0545,608
33.246842,-117.054301,609
33.246564,-117.054201,610
33.246087,-117.054119,611
33.245696,-117.05413,612
33.243041,-117.054709,613
33.241274,-117.055187,614
33.240961,-117.055262,615
33.240586,-117.055259,616
33.240249,-117.05518,617
33.239887,-117.054986,618
33.239253,-117.054497,619
33.238621,-117.053962,620
33.23734,-117.052847,621
33.23569,-117.050856,622
33.235096,-117.05028,623
33.233845,-117.04926,624
33.233508,-117.048898,625
33.233271,-117.048518,626
33.233125,-117.048134,627
33.232886,-117.04728,628
33.232648,-117.046808,629
33.232382,-117.046438,630
33.232057,-117.04615,631
33.230809,-117.045315,632
33.230496,-117.045012,633
33.230249,-117.044686,634
33.229487,-117.043404,635
33.228996,-117.042893,636
33.228561,-117.04259,637
33.227909,-117.042311,638
33.227204,-117.042232,639
33.224074,-117.042266,640
33.223628,-117.042178,641
33.223222,-117.041985,642
33.22283,-117.041652,643
33.222634,-117.041375,644
33.222359,-117.04082,645
33.222216,-117.040167,646
33.22219,-117.037492,647
33.222346,-117.036921,648
33.222656,-117.036717,649
33.223273,-117.037034,650
33.223966,-117.037264,651
33.225099,-117.037499,652
33.226066,-117.037518,653
33.227332,-117.037415,654
33.228406,-117.037264,655
33.229017,-117.037085,656
33.22956,-117.036776,657
33.230006,-117.036324,658
33.23035,-117.035773,659
33.230641,-117.035114,660
33.23078,-117.034416,661
33.230866,-117.030977,662
33.231112,-117.024248,663
33.231226,-117.022124,664
33.231312,-117.020791,665
33.231231,-117.020347,666
33.231064,-117.019965,667
33.230821,-117.019632,668
33.229895,-117.018988,669
33.228665,-117.018226,670
33.228387,-117.01796,671
33.228174,-117.017607,672
33.228064,-117.017202,673
33.22805,-117.016784,674
33.228184,-117.006108,675
33.228264,-116.998126,676
33.228244,-116.993632,677
33.228239,-116.990871,678
33.22822,-116.986803,679
33.228175,-116.982812,680
33.22811,-116.97767,681
33.228089,-116.975871,682
33.228099,-116.973793,683
33.228044,-116.97289,684
33.227942,-116.971502,685
33.227844,-116.971083,686
33.227599,-116.970369,687
33.227525,-116.970013,688
33.227509,-116.969614,689
33.22754,-116.969044,690
33.227656,-116.968447,691
33.227825,-116.967981,692
33.228035,-116.967623,693
33.228367,-116.967222,694
33.228869,-116.966837,695
33.229268,-116.966648,696
33.229739,-116.966599,697
33.230045,-116.96668,698
33.230638,-116.966973,699
33.231084,-116.967007,700
33.231517,-116.966866,701
33.231866,-116.966563,702
33.232469,-116.965893,703
33.232768,-116.965698,704
33.233057,-116.965602,705
33.2334,-116.965584,706
33.23402,-116.965704,707
33.235006,-116.965781,708
33.235938,-116.965745,709
33.236578,-116.965842,710
33.237014,-116.965863,711
33.23748,-116.96578,712
33.237881,-116.965586,713
33.238237,-116.965331,714
33.238696,-116.964861,715
33.238997,-116.964585,716
33.23943,-116.964362,717
33.239866,-116.964248,718
33.242455,-116.964117,719
33.244794,-116.963802,720
33.247154,-116.963516,721
33.249308,-116.963218,722
33.250618,-116.963019,723
33.251646,-116.96269,724
33.252642,-116.962193,725
33.253388,-116.961693,726
33.25456,-116.960627,727
33.256557,-116.958521,728
33.257924,-116.957119,729
33.259606,-116.955814,730
33.260794,-116.955104,731
33.26212,-116.954532,732
33.262725,-116.954381,733
33.264756,-116.95384,734
33.266035,-116.953682,735
33.270628,-116.953652,736
33.274429,-116.953617,737
33.278764,-116.953653,738
33.279284,-116.953783,739
33.280355,-116.954205,740
33.281014,-116.954387,741
33.28185,-116.954439,742
33.282542,-116.954361,743
33.283127,-116.954254,744
33.283555,-116.954255,745
33.283982,-116.954354,746
33.284413,-116.954519,747
33.284832,-116.95478,748
33.285275,-116.955227,749
33.287549,-116.957925,750
33.288108,-116.958541,751
33.288222,-116.958592,752
33.288301,-116.95856,753
33.288364,-116.958451,754
33.288603,-116.957754,755
33.288689,-116.957317,756
33.288665,-116.956921,757
33.288597,-116.956361,758
33.288586,-116.956021,759
33.288641,-116.955744,760
33.288758,-116.9555,761
33.288934,-116.955238,762
33.289248,-116.954942,763
33.29012,-116.954236,764
33.290295,-116.954026,765
33.290416,-116.953717,766
33.290499,-116.953288,767
33.290939,-116.95007,768
33.291105,-116.949594,769
33.291893,-116.948391,770
33.292253,-116.948072,771
33.293111,-116.947561,772
33.293781,-116.946872,773
33.29477,-116.946357,774
33.295203,-116.94597,775
33.295961,-116.944137,776
33.296161,-116.943796,777
33.296509,-116.943527,778
33.296947,-116.943409,779
33.297832,-116.943378,780
33.298163,-116.943255,781
33.298441,-116.942993,782
33.298642,-116.942618,783
33.298704,-116.941992,784
33.29882,-116.940157,785
33.2989,-116.93977,786
33.299048,-116.939476,787
33.299244,-116.939206,788
33.299543,-116.939006,789
33.299855,-116.938917,790
33.300187,-116.938957,791
33.301167,-116.939206,792
33.301428,-116.939209,793
33.301652,-116.939122,794
33.301832,-116.939003,795
33.301998,-116.938818,796
33.302116,-116.938568,797
33.302177,-116.938242,798
33.302151,-116.937835,799
33.302133,-116.937417,800
33.302188,-116.936716,801
33.302309,-116.936023,802
33.302728,-116.934616,803
33.302791,-116.934283,804
33.30297,-116.93303,805
33.303184,-116.931979,806
33.303331,-116.931504,807
33.30372,-116.930921,808
33.30394,-116.930507,809
33.30416,-116.930011,810
33.304348,-116.929716,811
33.304768,-116.929213,812
33.304874,-116.928918,813
33.304898,-116.928615,814
33.30481,-116.928275,815
33.304656,-116.928032,816
33.304125,-116.927586,817
33.303525,-116.927084,818
33.303266,-116.926825,819
33.303091,-116.926515,820
33.302176,-116.924105,821
33.301901,-116.923457,822
33.301737,-116.922947,823
33.301666,-116.92248,824
33.301646,-116.921963,825
33.301674,-116.921146,826
33.301629,-116.920812,827
33.301519,-116.920547,828
33.301282,-116.92011,829
33.3011,-116.919897,830
33.300876,-116.91975,831
33.300519,-116.919651,832
33.299775,-116.919472,833
33.29918,-116.919327,834
33.298923,-116.919339,835
33.298639,-116.919393,836
33.298361,-116.919438,837
33.298143,-116.919407,838
33.297994,-116.919348,839
33.297793,-116.919208,840
33.297228,-116.918767,841
33.297041,-116.918589,842
33.296916,-116.918409,843
33.296835,-116.918159,844
33.296809,-116.917891,845
33.296863,-116.917627,846
33.296962,-116.917419,847
33.297125,-116.91726,848
33.297896,-116.916777,849
33.29894,-116.916171,850
33.299325,-116.916061,851
33.29956,-116.916081,852
33.300218,-116.916294,853
33.300857,-116.916259,854
33.301029,-116.916151,855
33.301147,-116.915976,856
33.30121,-116.915776,857
33.301117,-116.915483,858
33.300972,-116.915335,859
33.300676,-116.915177,860
33.300476,-116.91503,861
33.3002,-116.914841,862
33.299702,-116.914177,863
33.299585,-116.913923,864
33.299609,-116.913635,865
33.299775,-116.913377,866
33.300031,-116.913275,867
33.300284,-116.913359,868
33.300953,-116.913669,869
33.301226,-116.913729,870
33.301902,-116.913668,871
33.302064,-116.913611,872
33.302171,-116.91346,873
33.302243,-116.913275,874
33.302205,-116.913029,875
33.301957,-116.912547,876
33.30134,-116.911525,877
33.301146,-116.911256,878
33.300948,-116.911057,879
33.30072,-116.91087,880
33.30042,-116.910736,881
33.299954,-116.910622,882
33.299685,-116.91049,883
33.299492,-116.910356,884
33.299258,-116.910097,885
33.299101,-116.909821,886
33.298874,-116.909502,887
33.298474,-116.909015,888
33.2976,-116.90807,889
33.297066,-116.907513,890
33.296736,-116.907244,891
33.296041,-116.906719,892
33.295582,-116.906344,893
33.295328,-116.906032,894
33.29515,-116.905691,895
33.29454,-116.904305,896
33.294321,-116.903697,897
33.2942,-116.903159,898
33.29367,-116.899827,899
33.293439,-116.898967,900
33.293198,-116.898291,901
33.292872,-116.897576,902
33.292293,-116.896421,903
33.287851,-116.887771,904
33.287459,-116.886877,905
33.287249,-116.886284,906
33.286942,-116.885069,907
33.286791,-116.884079,908
33.28673,-116.882749,909
33.286813,-116.88143,910
33.28696,-116.880517,911
33.28715,-116.879691,912
33.287667,-116.877993,913
33.287864,-116.877375,914
33.287995,-116.876772,915
33.28804,-116.876217,916
33.288029,-116.87581,917
33.287983,-116.87542,918
33.287909,-116.874993,919
33.287791,-116.874611,920
33.285711,-116.869689,921
33.285433,-116.869248,922
33.2851,-116.868945,923
33.284725,-116.868696,924
33.284255,-116.868537,925
33.283874,-116.868478,926
33.283469,-116.868508,927
33.283212,-116.868583,928
33.282934,-116.86871,929
33.282653,-116.868901,930
33.282023,-116.86951,931
33.281713,-116.869762,932
33.281384,-116.869941,933
33.281018,-116.870084,934
33.280641,-116.870113,935
33.280162,-116.870062,936
33.279744,-116.869915,937
33.279385,-116.869685,938
33.278092,-116.868299,939
33.277694,-116.867771,940
33.277378,-116.867275,941
33.277174,-116.866892,942
33.276877,-116.866196,943
33.276352,-116.864322,944
33.276139,-116.863777,945
33.275726,-116.863007,946
33.275538,-116.862582,947
33.275404,-116.86204,948
33.2754,-116.86139,949
33.275485,-116.860932,950
33.275692,-116.860441,951
33.275967,-116.860038,952
33.276643,-116.859427,953
33.27694,-116.85907,954
33.277166,-116.858667,955
33.277354,-116.8582,956
33.277454,-116.857659,957
33.277488,-116.856936,958
33.277529,-116.855715,959
33.277439,-116.854781,960
33.277248,-116.854067,961
33.276929,-116.853182,962
33.276575,-116.852477,963
33.27605,-116.851791,964
33.272409,-116.848166,965
33.272111,-116.84766,966
33.271885,-116.846939,967
33.271805,-116.846311,968
33.271872,-116.845682,969
33.272122,-116.844992,970
33.272538,-116.844422,971
33.273818,-116.843269,972
33.274262,-116.842772,973
33.274585,-116.842242,974
33.274784,-116.841655,975
33.274948,-116.840957,976
33.275,-116.840259,977
33.274923,-116.839663,978
33.274744,-116.838986,979
33.274623,-116.838346,980
33.274613,-116.837623,981
33.274737,-116.83683,982
33.275088,-116.835869,983
33.275201,-116.835258,984
33.275205,-116.834343,985
33.274978,-116.833377,986
33.274617,-116.832652,987
33.274224,-116.832165,988
33.273122,-116.831307,989
33.272752,-116.83091,990
33.272461,-116.830386,991
33.272201,-116.829622,992
33.272106,-116.828794,993
33.271902,-116.828099,994
33.271523,-116.827429,995
33.269326,-116.825264,996
33.268763,-116.824599,997
33.268409,-116.823886,998
33.268101,-116.822889,999
33.26795,-116.822075,1000
33.267123,-116.817867,1001
33.266942,-116.817252,1002
33.26672,-116.81665,1003
33.266005,-116.815428,1004
33.265597,-116.814629,1005
33.264851,-116.812726,1006
33.264206,-116.811457,1007
33.262851,-116.809276,1008
33.262542,-116.808579,1009
33.262369,-116.807783,1010
33.262352,-116.806738,1011
33.262278,-116.805511,1012
33.262063,-116.804623,1013
33.261721,-116.803767,1014
33.261325,-116.803124,1015
33.260937,-116.8026,1016
33.259661,-116.801407,1017
33.25896,-116.800587,1018
33.258359,-116.799701,1019
33.257555,-116.798315,1020
33.256472,-116.796737,1021
33.255504,-116.795432,1022
33.254998,-116.794693,1023
33.254728,-116.79415,1024
33.254441,-116.79329,1025
33.25403,-116.792694,1026
33.251931,-116.79127,1027
33.251367,-116.790762,1028
33.250887,-116.790123,1029
33.250565,-116.789297,1030
33.250277,-116.788352,1031
33.25001,-116.787658,1032
33.249678,-116.787105,1033
33.249342,-116.786665,1034
33.247741,-116.784868,1035
33.247083,-116.78413,1036
33.246642,-116.783586,1037
33.246072,-116.782616,1038
33.245642,-116.781954,1039
33.243462,-116.779281,1040
33.242992,-116.77874,1041
33.242621,-116.77816,1042
33.242084,-116.776955,1043
33.24152,-116.776112,1044
33.240035,-116.773979,1045
33.239791,-116.773548,1046
33.23962,-116.773084,1047
33.239478,-116.772509,1048
33.239321,-116.771374,1049
33.238964,-116.769862,1050
33.238732,-116.768912,1051
33.238435,-116.767444,1052
33.238004,-116.765711,1053
33.237718,-116.764858,1054
33.237405,-116.76396,1055
33.237076,-116.763247,1056
33.236705,-116.762519,1057
33.236328,-116.762009,1058
33.23589,-116.761459,1059
33.235324,-116.76091,1060
33.234594,-116.760332,1061
33.2339,-116.759937,1062
33.233431,-116.75974,1063
33.233065,-116.759647,1064
33.232361,-116.759496,1065
33.231997,-116.759431,1066
33.231997,-116.759431,1067
33.230935,-116.759255,1068
33.230581,-116.759154,1069
33.230121,-116.758932,1070
33.229654,-116.75864,1071
